1, DEVON PETERSON, 3-4-5, 3, Welterweight, 0
5374, DAVE DIXON, 1-2-1, 1, Middleweight, 0
5375, ULYSSES BLACK, 3-3-1, 3, Lightweight, 1
5376, JOHNATHAN RODRIGUEZ, 5-5-1, 5, Light Heavyweight, 1
5377, ROSARIO LITTLE, 5-7-4, 5, Welterweight, 0
5378, LAWERENCE BURTON, 3-2-2, 3, Heavyweight, 1
5379, GERARD STEPHENS, 4-3-1, 4, Heavyweight, 1
5380, ISIAH DRESHER, 2-5-2, 2, Welterweight, 1
5381, RICHARD MOORE, 4-5-2, 4, Lightweight, 1
5382, DARON ALEXANDER, 7-5-3, 7, Heavyweight, 0
5383, RUSSELL MONTGOMERY, 3-3-1, 3, Light Heavyweight, 1
5384, VIRGIL OLSON, 4-5-0, 4, Light Heavyweight, 1
5385, TYREE DIMMITT, 4-2-1, 4, Heavyweight, 1
5386, DONG CARTER, 2-4-3, 2, Heavyweight, 1
5387, GILBERTO ANDERSON, 6-5-0, 6, Lightweight, 0
5388, GRANT STEVENS, 7-2-2, 7, Middleweight, 1
5389, BURTON GARDNER, 3-4-2, 3, Welterweight, 1
5390, JEROLD ROMERO, 4-5-4, 4, Welterweight, 0
5391, MANUAL HUGHES, 5-4-2, 5, Middleweight, 0
5392, MYLES FARQUHARSON, 4-0-2, 4, Light Heavyweight, 1
5393, JAY KNIGHT, 4-3-4, 4, Lightweight, 1
5394, CEDRIC DOUGLAS, 3-4-1, 3, Heavyweight, 1
5395, RAMIRO RICHARDS, 4-4-1, 4, Welterweight, 0
5396, DIRK MENDOZA, 4-2-0, 4, Heavyweight, 0
5397, ALPHONSE JOHNSTON, 3-5-1, 3, Light Heavyweight, 1
5398, MELVIN BLACK, 6-5-2, 6, Welterweight, 0
5399, MARIANO KELLY, 2-2-0, 2, Middleweight, 1
5400, ABEL DEVEAUX, 2-2-2, 2, Middleweight, 0
5401, LEO HOFFMAN, 6-2-1, 6, Light Heavyweight, 0
5402, LACY SNYDER, 4-3-3, 4, Lightweight, 1
5403, LEIF ESTRIDGE, 0-8-5, 0, Light Heavyweight, 0
5404, BERT DUNN, 5-5-6, 5, Heavyweight, 0
5405, ARCHIE HARVEY, 3-5-0, 3, Welterweight, 1
5406, DEREK PETERS, 5-5-4, 5, Heavyweight, 1
5407, CARSON WALTERS, 5-7-5, 5, Lightweight, 0
5408, DON ANDREWS, 2-11-2, 2, Lightweight, 0
5409, RIGOBERTO CARROLL, 4-5-1, 4, Middleweight, 1
5410, FLOYD VARGAS, 7-3-5, 7, Welterweight, 1
5411, RASHAD PERKINS, 3-5-0, 3, Welterweight, 0
5412, KEITH FRANKLIN, 2-4-3, 2, Heavyweight, 1
5413, RILEY CARROLL, 4-6-0, 4, Middleweight, 1
5414, BRAIN DAVIS, 4-4-1, 4, Middleweight, 1
5415, LUCIUS KING, 5-2-3, 5, Lightweight, 1
5416, RUBEN HANSON, 2-1-1, 2, Middleweight, 0
5417, ANGEL CARPENTER, 1-5-1, 1, Middleweight, 0
5418, OMAR PETERSON, 3-3-2, 3, Welterweight, 0
5419, LOGAN GARCIA, 4-5-3, 4, Lightweight, 1
5420, TREVOR ALVAREZ, 2-2-2, 2, Light Heavyweight, 1
5421, EMIL MARSHALL, 5-6-1, 5, Lightweight, 1
5422, MARION CUNNINGHAM, 7-3-4, 7, Heavyweight, 1
5423, WILL ESTRIDGE, 3-1-3, 3, Lightweight, 0
5424, HOUSTON RICE, 2-5-1, 2, Lightweight, 1
5425, BILLIE HUNTER, 3-3-3, 3, Heavyweight, 0
5426, ELWOOD BROWN, 2-5-3, 2, Lightweight, 1
5427, ARCHIE WAGNER, 5-7-4, 5, Lightweight, 1
5428, KELLY SANDERS, 4-2-0, 4, Lightweight, 1
5429, JASON BOYD, 3-0-2, 3, Lightweight, 1
5430, DAMION DAY, 2-4-3, 2, Welterweight, 1
5431, ISAAC ARMSTRONG, 6-4-0, 6, Lightweight, 0
5432, BRUNO CRAWFORD, 3-7-1, 3, Lightweight, 0
5433, TYRON FITZHENRY, 6-2-2, 6, Lightweight, 0
5434, WILBERT KELLY, 7-2-3, 7, Lightweight, 0
5435, ABEL EGGLETON, 5-4-2, 5, Light Heavyweight, 1
5436, PERRY RAMIREZ, 5-2-3, 5, Light Heavyweight, 1
5437, ARDEN COLE, 2-7-2, 2, Lightweight, 0
5438, FRANCIS REED, 1-5-0, 1, Heavyweight, 1
5439, ARMAND JENKINS, 2-3-2, 2, Middleweight, 0
5440, MAXWELL DUENES, 4-4-1, 4, Lightweight, 0
5441, GRAIG DUENES, 3-3-1, 3, Lightweight, 1
5442, DESHAWN BURKE, 5-7-6, 5, Heavyweight, 0
5443, CURT WRIGHT, 4-4-3, 4, Middleweight, 1
5444, CLARENCE ALVAREZ, 6-5-3, 6, Heavyweight, 0
5445, ROSCOE HENRY, 10-5-0, 10, Heavyweight, 1
5446, HOBERT HAWKINS, 8-6-4, 8, Heavyweight, 0
5447, LANNY SULLIVAN, 3-2-3, 3, Light Heavyweight, 0
5448, TRACY WADE, 7-4-2, 7, Lightweight, 0
5449, YONG TERRY, 5-8-1, 5, Middleweight, 1
5450, GORDON MCDONALD, 5-3-5, 5, Lightweight, 1
5451, LINWOOD HERRERA, 3-3-1, 3, Lightweight, 1
5452, DAMIEN GREEN, 2-2-3, 2, Middleweight, 1
5453, WILMER GRIFFIN, 2-5-2, 2, Welterweight, 0
5454, LARRY LANE, 3-7-6, 3, Lightweight, 1
5455, OSCAR RICHARDSON, 4-3-3, 4, Light Heavyweight, 1
5456, DEWITT GRAY, 6-1-1, 6, Light Heavyweight, 0
5457, WILMER ROGERS, 7-2-0, 7, Welterweight, 0
5458, WERNER SOTO, 6-4-0, 6, Light Heavyweight, 0
5459, ESTEBAN PHILLIPS, 6-5-0, 6, Heavyweight, 1
5460, ALI DRESEL, 3-3-4, 3, Middleweight, 1
5461, VERN PEREZ, 5-6-1, 5, Heavyweight, 1
5462, SHELBY PRICE, 7-3-3, 7, Middleweight, 0
5463, MILO LOPEZ, 7-3-1, 7, Heavyweight, 0
5464, PATRICIA PAYNE, 3-4-1, 3, Light Heavyweight, 1
5465, ANTWAN CAMPBELL, 0-1-2, 0, Light Heavyweight, 1
5466, JOAQUIN FARRAH, 0-5-1, 0, Middleweight, 1
5467, ANTIONE FERGUSON, 4-4-3, 4, Light Heavyweight, 0
5468, JOESPH ROBERTSON, 5-1-1, 5, Middleweight, 0
5469, JERROLD TERRY, 3-3-1, 3, Light Heavyweight, 1
5470, MARCELO SMITH, 4-3-1, 4, Welterweight, 0
5471, ANDREA DEROUIN, 1-6-2, 1, Middleweight, 0
5472, LAWRENCE WALLACE, 3-5-4, 3, Heavyweight, 0
5473, KEVEN THOMAS, 4-5-0, 4, Light Heavyweight, 0
5474, ZACKARY PEREZ, 9-2-3, 9, Light Heavyweight, 1
5475, JON WILLIAMS, 5-3-2, 5, Middleweight, 1
5476, CRAIG ROGERS, 4-6-2, 4, Light Heavyweight, 0
5477, IKE MASON, 1-2-1, 1, Light Heavyweight, 1
5478, RODGER JACOBS, 3-4-4, 3, Light Heavyweight, 0
5479, RANDELL DEAN, 4-5-4, 4, Light Heavyweight, 1
5480, BRANT KELLY, 6-3-0, 6, Welterweight, 1
5481, EARL DUNWOODY, 2-8-3, 2, Heavyweight, 0
5482, ANTOINE ENRIQUES, 0-4-6, 0, Light Heavyweight, 1
5483, ROMAN FAIRES, 2-5-4, 2, Welterweight, 1
5484, JED EVANS, 3-6-2, 3, Heavyweight, 1
5485, TREY SOTO, 3-3-2, 3, Welterweight, 1
5486, GONZALO ESTRIDGE, 3-5-5, 3, Heavyweight, 1
5487, DUNCAN LANE, 1-2-1, 1, Heavyweight, 0
5488, BRICE EISMAN, 4-5-1, 4, Lightweight, 1
5489, PALMER FRANKLIN, 4-3-3, 4, Middleweight, 0
5490, OSCAR FLEMING, 2-6-4, 2, Light Heavyweight, 1
5491, RAYFORD STEPHENS, 3-5-2, 3, Heavyweight, 0
5492, BOYCE ORTIZ, 2-2-1, 2, Heavyweight, 0
5493, TEDDY JACKSON, 3-3-2, 3, Lightweight, 0
5494, CHADWICK EISMAN, 2-3-2, 2, Light Heavyweight, 0
5495, MYLES SULLIVAN, 8-3-1, 8, Middleweight, 0
5496, JEREMY DESNOYERS, 4-5-0, 4, Heavyweight, 0
5497, OTIS SOTO, 3-6-1, 3, Heavyweight, 0
5498, LENARD DESAUTELS, 3-4-3, 3, Middleweight, 0
5499, HARRIS DEVEAUX, 7-5-5, 7, Welterweight, 0
5500, ARTHUR BRYANT, 3-2-0, 3, Light Heavyweight, 0
5501, RODERICK KELLY, 2-6-0, 2, Lightweight, 1
5502, DANNY BROOKS, 4-4-4, 4, Middleweight, 0
5503, EDISON HANSEN, 1-6-2, 1, Welterweight, 0
5504, SOLOMON BREWER, 2-2-3, 2, Heavyweight, 0
5505, LOGAN HENDERSON, 3-6-1, 3, Welterweight, 0
5506, LACY DURIO, 5-3-4, 5, Heavyweight, 0
5507, CODY FINTON, 5-4-1, 5, Welterweight, 0
5508, ABE RAY, 1-5-6, 1, Heavyweight, 0
5509, ISIAH DELUCCA, 6-5-5, 6, Middleweight, 0
5510, JC LITTLE, 5-4-2, 5, Welterweight, 0
5511, LONNY ROBERTS, 6-5-1, 6, Middleweight, 0
5512, CARROLL RUIZ, 3-1-0, 3, Welterweight, 0
5513, CHANG KIM, 0-2-2, 0, Lightweight, 1
5514, WILFRED MENDOZA, 2-3-2, 2, Middleweight, 1
5515, MARCELO DUDAS, 4-3-1, 4, Heavyweight, 0
5516, ENRIQUE HILL, 9-5-1, 9, Light Heavyweight, 1
5517, COURTNEY SANCHEZ, 7-4-2, 7, Heavyweight, 0
5518, ANTONY EVANS, 5-4-2, 5, Heavyweight, 0
5519, AMBROSE HOLLAND, 4-4-3, 4, Welterweight, 1
5520, JERALD MURRAY, 4-0-1, 4, Middleweight, 1
5521, HIRAM HOPKINS, 7-2-2, 7, Heavyweight, 1
5522, ELVIN KELLY, 1-5-0, 1, Light Heavyweight, 1
5523, TRUMAN REED, 5-1-1, 5, Heavyweight, 1
5524, AMADO WEBB, 2-0-0, 2, Middleweight, 0
5525, VINCENZO ANDERSON, 1-3-0, 1, Lightweight, 1
5526, CORTEZ SIMMONS, 4-6-1, 4, Light Heavyweight, 1
5527, ROSS FRAZIER, 2-4-1, 2, Middleweight, 1
5528, KEN WATSON, 4-1-4, 4, Heavyweight, 0
5529, STEPHAN LEE, 2-3-1, 2, Lightweight, 1
5530, ARTHUR ALLEN, 3-3-4, 3, Lightweight, 0
5531, WARD WEBB, 1-4-2, 1, Heavyweight, 1
5532, JAMAR ROBINSON, 1-6-1, 1, Middleweight, 1
5533, KASEY SMITH, 4-7-6, 4, Welterweight, 0
5534, BROOKS JONES, 7-4-3, 7, Heavyweight, 0
5535, MOSHE EDWARDS, 4-1-3, 4, Heavyweight, 0
5536, JERROD WRIGHT, 7-4-1, 7, Heavyweight, 0
5537, GENARO WEAVER, 3-7-5, 3, Light Heavyweight, 1
5538, BERNARD BYRD, 5-2-4, 5, Lightweight, 0
5539, ROBERT DANIELS, 4-2-1, 4, Welterweight, 0
5540, JUSTIN LARSON, 2-4-1, 2, Heavyweight, 0
5541, ALVA ROBERTS, 5-3-1, 5, Light Heavyweight, 1
5542, WARNER LONG, 2-2-3, 2, Middleweight, 1
5543, FABIAN NELSON, 6-3-2, 6, Heavyweight, 0
5544, EFREN FOX, 4-7-0, 4, Middleweight, 1
5545, MALCOLM LANE, 5-5-3, 5, Middleweight, 1
5546, MARIO BROWN, 6-4-0, 6, Middleweight, 0
5547, VIRGILIO NICHOLS, 5-5-2, 5, Welterweight, 1
5548, ELIJAH BAILEY, 5-7-4, 5, Light Heavyweight, 0
5549, TYREE RILEY, 6-6-3, 6, Heavyweight, 0
5550, ALPHONSO DIAZ, 5-1-1, 5, Middleweight, 1
5551, RIGOBERTO RICHARDS, 5-6-1, 5, Middleweight, 0
5552, BRENDON HARRIS, 7-4-1, 7, Welterweight, 0
5553, CORY OLSON, 7-1-0, 7, Light Heavyweight, 0
5554, RUDOLPH DEVALLE, 5-2-1, 5, Middleweight, 1
5555, HAYWOOD RICHARDS, 4-2-0, 4, Welterweight, 0
5556, AL EMMICK, 4-7-2, 4, Heavyweight, 1
5557, LOU FORD, 1-7-3, 1, Light Heavyweight, 0
5558, CURTIS FISHER, 3-3-3, 3, Welterweight, 0
5559, NEVILLE FILMORE, 5-4-1, 5, Welterweight, 1
5560, LARRY DENMON, 3-4-0, 3, Lightweight, 0
5561, SHON KELLEY, 3-5-2, 3, Lightweight, 1
5562, WM HOWARD, 4-6-2, 4, Welterweight, 1
5563, RAMIRO BAKER, 1-3-1, 1, Heavyweight, 0
5564, DOMINGO WELLS, 5-2-0, 5, Middleweight, 0
5565, AVERY BELL, 3-5-3, 3, Middleweight, 0
5566, ERROL DUENES, 3-4-0, 3, Welterweight, 1
5567, NOLAN WARD, 5-4-2, 5, Heavyweight, 0
5568, FRED WALTERS, 4-2-1, 4, Welterweight, 0
5569, BRYCE VASQUEZ, 2-4-2, 2, Lightweight, 0
5570, MOSES FREEMAN, 5-3-2, 5, Middleweight, 0
5571, WENDELL HALL, 10-5-4, 10, Welterweight, 1
5572, VIRGILIO HERNANDEZ, 5-4-1, 5, Heavyweight, 0
5573, ROLANDO FILICE, 2-3-2, 2, Heavyweight, 1
5574, DREW SPENCER, 6-4-2, 6, Heavyweight, 0
5575, MASON EDWARDS, 3-6-2, 3, Welterweight, 0
5576, ANDREW DEAN, 1-3-2, 1, Welterweight, 0
5577, SEBASTIAN MURPHY, 7-8-0, 7, Light Heavyweight, 0
5578, LYMAN WELCH, 3-4-2, 3, Middleweight, 1
5579, FLORENTINO WARD, 5-12-1, 5, Welterweight, 1
5580, MCKINLEY SNYDER, 4-3-3, 4, Lightweight, 1
5581, KELLEY EGGLETON, 2-2-1, 2, Heavyweight, 1
5582, OLLIE MORRIS, 3-6-4, 3, Light Heavyweight, 1
5583, SAM TAYLOR, 1-1-5, 1, Heavyweight, 0
5584, VINCENZO WELLS, 4-5-1, 4, Heavyweight, 0
5585, JIM EKKER, 2-1-0, 2, Lightweight, 1
5586, COLEMAN WHEELER, 4-6-5, 4, Lightweight, 0
5587, CHUNG YOUNG, 2-0-0, 2, Heavyweight, 1
5588, BERTRAM STEWART, 3-1-4, 3, Light Heavyweight, 1
5589, RANDALL FOX, 5-5-2, 5, Middleweight, 0
5590, LEOPOLDO WILLIAMS, 2-2-1, 2, Lightweight, 1
5591, ADOLPH BREWER, 5-5-0, 5, Lightweight, 0
5592, DARWIN KENNEDY, 7-6-1, 7, Light Heavyweight, 0
5593, ELVIN GOMEZ, 4-2-0, 4, Middleweight, 0
5594, BRAIN MURRAY, 2-3-2, 2, Heavyweight, 1
5595, IRVING WATSON, 2-4-1, 2, Welterweight, 0
5596, BRICE ARMSTRONG, 2-3-2, 2, Middleweight, 1
5597, BRIAN SIMMONS, 5-4-3, 5, Middleweight, 0
5598, ARCHIE AUSTIN, 5-1-4, 5, Middleweight, 1
5599, FERDINAND ADAMS, 4-10-1, 4, Middleweight, 0
5600, MITCH SCOTT, 5-1-3, 5, Heavyweight, 1
5601, JOEL DINGEE, 3-4-1, 3, Welterweight, 0
5602, MATT SHAW, 4-0-0, 4, Heavyweight, 0
5603, CLAIR RAY, 12-6-4, 12, Heavyweight, 1
5604, MARCELLUS RYAN, 5-5-3, 5, Welterweight, 1
5605, ERICH ESSMAN, 5-2-5, 5, Lightweight, 0
5606, MARCUS WARD, 3-2-5, 3, Lightweight, 1
5607, TOM RUIZ, 7-4-1, 7, Middleweight, 1
5608, DIRK ALVAREZ, 5-6-2, 5, Welterweight, 0
5609, GARRET ANDERSON, 6-5-0, 6, Light Heavyweight, 1
5610, EMIL WEST, 5-4-1, 5, Heavyweight, 0
5611, DANNY CARLSON, 4-13-4, 4, Light Heavyweight, 0
5612, EDGARDO MORENO, 5-4-4, 5, Welterweight, 1
5613, BERNARDO MITCHELL, 6-3-5, 6, Lightweight, 1
5614, BURT MORGAN, 3-4-1, 3, Heavyweight, 1
5615, DALE WARREN, 3-3-3, 3, Heavyweight, 0
5616, JEREMY MARTINEZ, 3-7-0, 3, Light Heavyweight, 0
5617, COREY DRESHER, 4-5-1, 4, Lightweight, 0
5618, MALCOM SIMMONS, 3-6-1, 3, Welterweight, 1
5619, CARLTON HICKS, 4-6-1, 4, Middleweight, 0
5620, ELIAS DESNOYERS, 7-6-0, 7, Welterweight, 0
5621, TIM WALTERS, 2-5-5, 2, Light Heavyweight, 1
5622, TRAVIS CARLSON, 3-2-1, 3, Welterweight, 1
5623, MANUEL HENRY, 5-7-0, 5, Middleweight, 0
5624, CORY SANCHEZ, 4-5-0, 4, Middleweight, 0
5625, GILBERT CUNNINGHAM, 1-4-1, 1, Lightweight, 0
5626, HARRY FILICE, 5-6-2, 5, Light Heavyweight, 1
5627, TREY JORDAN, 4-4-2, 4, Heavyweight, 0
5628, SEBASTIAN DONATHAN, 3-7-1, 3, Middleweight, 0
5629, LEWIS DESNOYERS, 5-2-1, 5, Welterweight, 0
5630, MONTY STEVENS, 5-4-1, 5, Lightweight, 0
5631, CARL EKDAHL, 7-1-1, 7, Heavyweight, 0
5632, DION WOODS, 2-5-1, 2, Welterweight, 1
5633, OMER JOHNSTON, 9-8-5, 9, Light Heavyweight, 1
5634, MARSHALL FULLER, 3-1-2, 3, Middleweight, 1
5635, SYLVESTER ALEXANDER, 2-7-2, 2, Light Heavyweight, 1
5636, BOB DUHAIME, 4-6-3, 4, Light Heavyweight, 0
5637, VINCENT WELCH, 6-0-2, 6, Welterweight, 0
5638, EUGENIO HOFFMAN, 6-4-4, 6, Welterweight, 0
5639, BLAINE GILBERT, 6-3-4, 6, Lightweight, 0
5640, ALFONSO RODRIGUEZ, 3-0-2, 3, Light Heavyweight, 1
5641, NED SIMMONS, 1-4-2, 1, Light Heavyweight, 1
5642, DERICK REYES, 4-1-1, 4, Middleweight, 0
5643, RUDOLF MORGAN, 6-6-0, 6, Light Heavyweight, 0
5644, JED SIMMONS, 6-5-4, 6, Lightweight, 1
5645, RAYMOND NELSON, 5-4-0, 5, Welterweight, 1
5646, CORTEZ FISHBEIN, 5-5-3, 5, Light Heavyweight, 0
5647, MARIANO FORD, 3-3-2, 3, Welterweight, 1
5648, MALCOM MARTINEZ, 1-4-1, 1, Middleweight, 1
5649, WHITNEY BURNS, 8-4-4, 8, Welterweight, 0
5650, SONNY MATTHEWS, 2-3-2, 2, Welterweight, 0
5651, SONNY FLORES, 3-4-1, 3, Light Heavyweight, 0
5652, RHETT HARVEY, 5-5-1, 5, Lightweight, 1
5653, DEMARCUS ALEXANDER, 1-1-4, 1, Middleweight, 0
5654, JERMAINE EISMAN, 3-4-3, 3, Lightweight, 1
5655, HUNTER BOYD, 5-3-1, 5, Lightweight, 1
5656, JERROD GUTIERREZ, 5-3-4, 5, Light Heavyweight, 1
5657, ALPHONSO MORRISON, 3-6-3, 3, Lightweight, 1
5658, TOBY KIM, 6-3-4, 6, Welterweight, 0
5659, TOD ROMERO, 5-4-2, 5, Heavyweight, 0
5660, VINCENZO HARRIS, 6-2-0, 6, Lightweight, 1
5661, TIMOTHY TORRES, 2-2-4, 2, Middleweight, 1
5662, ISIAH FISHER, 6-2-2, 6, Heavyweight, 1
5663, CARMEN BISHOP, 2-1-3, 2, Middleweight, 0
5664, WILMER RYAN, 4-0-2, 4, Heavyweight, 1
5665, MYRON FOSTER, 2-3-2, 2, Middleweight, 1
5666, WALLY HALL, 3-7-0, 3, Light Heavyweight, 1
5667, JOSH MURRAY, 4-3-2, 4, Welterweight, 1
5668, IVORY SULLIVAN, 5-7-3, 5, Lightweight, 0
5669, SCOTT RAY, 2-4-2, 2, Lightweight, 1
5670, GIUSEPPE BOYD, 5-8-3, 5, Heavyweight, 0
5671, LINDSEY REYNOLDS, 6-5-1, 6, Welterweight, 1
5672, COLIN DAY, 5-4-4, 5, Middleweight, 1
5673, JAIME HOPKINS, 7-2-1, 7, Lightweight, 0
5674, CORY PAYNE, 1-6-2, 1, Heavyweight, 1
5675, GERALD WALLACE, 3-9-1, 3, Light Heavyweight, 0
5676, MARIA RICHARDSON, 5-5-1, 5, Welterweight, 0
5677, RALPH GRANT, 6-1-2, 6, Heavyweight, 1
5678, NESTOR ROMERO, 6-4-2, 6, Heavyweight, 0
5679, DREW GRIFFIN, 7-8-3, 7, Light Heavyweight, 0
5680, ALEC HENRY, 1-5-5, 1, Light Heavyweight, 1
5681, LOU MORRISON, 3-1-2, 3, Light Heavyweight, 1
5682, DORSEY RUIZ, 3-4-5, 3, Welterweight, 1
5683, ADAN CRUZ, 2-6-2, 2, Heavyweight, 0
5684, WERNER MONTGOMERY, 6-2-3, 6, Middleweight, 1
5685, CLYDE WRIGHT, 3-3-1, 3, Lightweight, 1
5686, IVAN CUNNINGHAM, 2-2-2, 2, Middleweight, 1
5687, DONALD MILLER, 6-6-2, 6, Welterweight, 1
5688, DOMINIC DENMON, 3-6-2, 3, Light Heavyweight, 1
5689, MOISES ROGERS, 5-2-1, 5, Welterweight, 1
5690, CORY LITTLE, 6-6-2, 6, Heavyweight, 0
5691, HEATH EMMICK, 3-5-1, 3, Welterweight, 0
5692, JAVIER HANSON, 4-2-2, 4, Middleweight, 0
5693, YONG SPENCER, 4-4-3, 4, Welterweight, 1
5694, CORDELL RODRIGUEZ, 2-2-2, 2, Middleweight, 0
5695, TEDDY MARTIN, 3-4-2, 3, Welterweight, 0
5696, DEANGELO FAIRES, 4-9-1, 4, Welterweight, 1
5697, JUSTIN FILMORE, 3-3-1, 3, Lightweight, 1
5698, DOUGLASS ROBERTS, 4-3-1, 4, Heavyweight, 0
5699, SOL DONLAN, 1-5-2, 1, Heavyweight, 0
5700, GLENN FERNANDEZ, 5-4-2, 5, Heavyweight, 0
5701, BARRETT CARR, 2-1-0, 2, Light Heavyweight, 1
5702, DONALD DRESHER, 4-4-1, 4, Heavyweight, 0
5703, ALVARO GUTIERREZ, 4-4-1, 4, Middleweight, 1
5704, FABIAN PETERS, 2-4-1, 2, Light Heavyweight, 0
5705, ARNULFO SULLIVAN, 0-2-4, 0, Middleweight, 1
5706, DION GILBERT, 4-4-1, 4, Middleweight, 1
5707, MERVIN FINTON, 7-5-3, 7, Light Heavyweight, 0
5708, TIMOTHY THOMAS, 4-4-1, 4, Middleweight, 0
5709, WILBER KENNEDY, 4-6-4, 4, Middleweight, 0
5710, DOUGLAS WEAVER, 5-2-2, 5, Lightweight, 1
5711, SANTO HALL, 3-1-1, 3, Heavyweight, 0
5712, AMADO ALVAREZ, 8-4-3, 8, Middleweight, 1
5713, TRISTAN WHITE, 1-2-0, 1, Lightweight, 1
5714, SERGIO CARROLL, 6-2-0, 6, Middleweight, 1
5715, JAIME FORD, 3-2-3, 3, Middleweight, 0
5716, MARSHALL PIERCE, 5-4-5, 5, Middleweight, 1
5717, ABRAM HENRY, 5-1-2, 5, Middleweight, 0
5718, GONZALO HAWKINS, 1-4-3, 1, Welterweight, 0
5719, ELVIN FITZHENRY, 4-4-3, 4, Welterweight, 1
5720, MILO POWELL, 5-5-0, 5, Lightweight, 1
5721, DWIGHT DUDAS, 2-7-2, 2, Heavyweight, 1
5722, MAURICE BRYANT, 3-1-2, 3, Heavyweight, 1
5723, HUEY HUDSON, 6-8-3, 6, Heavyweight, 0
5724, FOREST GARCIA, 1-5-0, 1, Middleweight, 1
5725, TONEY ROSS, 4-3-2, 4, Heavyweight, 0
5726, COLUMBUS STANLEY, 8-3-1, 8, Welterweight, 1
5727, MCKINLEY BAILEY, 3-4-4, 3, Lightweight, 0
5728, MARCELLUS TURNER, 3-4-3, 3, Lightweight, 1
5729, DELMER GREENE, 2-4-3, 2, Welterweight, 1
5730, CAROL JOHNSTON, 5-2-0, 5, Welterweight, 0
5731, PAUL PRICE, 4-4-4, 4, Heavyweight, 0
5732, JEFFEREY MORALES, 4-8-1, 4, Lightweight, 1
5733, BURL SOTO, 2-3-4, 2, Heavyweight, 1
5734, FERMIN CARLSON, 4-4-0, 4, Middleweight, 0
5735, ROY GRAHAM, 6-1-2, 6, Lightweight, 1
5736, MIGUEL SANCHEZ, 7-4-0, 7, Heavyweight, 1
5737, ISMAEL DIAZ, 4-5-1, 4, Lightweight, 0
5738, HUNTER WHITE, 5-3-4, 5, Lightweight, 0
5739, BARRETT RILEY, 4-3-3, 4, Heavyweight, 1
5740, ELTON JOHNSON, 7-11-2, 7, Heavyweight, 1
5741, DARIUS SULLIVAN, 6-1-3, 6, Welterweight, 1
5742, DARIUS FISHBEIN, 3-5-1, 3, Lightweight, 1
5743, GRAHAM SILVA, 5-7-0, 5, Middleweight, 1
5744, FOSTER PRICE, 2-5-3, 2, Welterweight, 0
5745, WARREN FASCIANO, 6-9-4, 6, Welterweight, 0
5746, CEDRIC HOLMES, 3-4-1, 3, Lightweight, 0
5747, YONG YOUNG, 2-1-2, 2, Heavyweight, 0
5748, ANTONY YOUNG, 4-2-3, 4, Middleweight, 0
5749, SOLOMON PARKER, 4-2-3, 4, Light Heavyweight, 1
5750, NESTOR DELUCCA, 3-6-3, 3, Heavyweight, 0
5751, SALVATORE CHAPMAN, 6-2-1, 6, Light Heavyweight, 1
5752, LAURENCE HAMILTON, 4-6-1, 4, Lightweight, 1
5753, TIM DESAUTELS, 3-4-1, 3, Light Heavyweight, 0
5754, JOHNATHAN PAYNE, 3-7-3, 3, Lightweight, 1
5755, MORGAN DERBYSHIRE, 2-6-2, 2, Heavyweight, 0
5756, CORY BROWN, 5-2-2, 5, Middleweight, 0
5757, CHAUNCEY ESSMAN, 1-4-1, 1, Middleweight, 1
5758, SETH CLARK, 6-5-2, 6, Lightweight, 0
5759, GRANT KELLEY, 6-5-2, 6, Light Heavyweight, 1
5760, VALENTIN MORALES, 5-1-1, 5, Lightweight, 1
5761, FRANCISCO DUNCAN, 3-1-4, 3, Heavyweight, 0
5762, EDUARDO LAWSON, 6-3-2, 6, Middleweight, 0
5763, TIM FAUSNAUGHT, 7-3-3, 7, Middleweight, 0
5764, TITUS RIVERA, 5-4-3, 5, Middleweight, 1
5765, LUTHER MORRIS, 2-4-1, 2, Light Heavyweight, 0
5766, GIOVANNI BANKS, 3-4-4, 3, Lightweight, 1
5767, DWIGHT MEDINA, 10-3-3, 10, Middleweight, 1
5768, MIQUEL DUHAIME, 4-3-0, 4, Welterweight, 0
5769, VAL WEST, 4-4-2, 4, Heavyweight, 1
5770, GALEN SCOTT, 0-6-2, 0, Welterweight, 0
5771, MIQUEL CARR, 2-2-2, 2, Welterweight, 1
5772, LEONEL ROBERTS, 6-2-1, 6, Lightweight, 0
5773, HORACE ROBERTS, 1-5-2, 1, Heavyweight, 0
5774, BRAD RICHARDSON, 2-5-2, 2, Lightweight, 1
5775, ANTONIO STONE, 3-3-3, 3, Heavyweight, 1
5776, HAI WELLS, 3-6-2, 3, Light Heavyweight, 1
5777, IVAN SILVA, 6-3-2, 6, Welterweight, 0
5778, HERBERT CUNNINGHAM, 7-4-2, 7, Middleweight, 0
5779, FAUSTINO JACKSON, 4-6-0, 4, Lightweight, 0
5780, ELBERT WILSON, 5-2-1, 5, Middleweight, 1
5781, OLEN LARSON, 4-5-5, 4, Lightweight, 0
5782, BRADFORD RAY, 2-2-2, 2, Light Heavyweight, 0
5783, MAC ADAMS, 0-4-5, 0, Welterweight, 1
5784, SANTIAGO MURPHY, 4-5-2, 4, Welterweight, 0
5785, ROLLAND WOOD, 4-6-3, 4, Light Heavyweight, 1
5786, RUBIN RAMIREZ, 2-4-1, 2, Middleweight, 0
5787, BARTON PEREZ, 1-5-3, 1, Heavyweight, 1
